domain,type,language,in_list_chatgpt,in_list_hbi,in_list_scharkow,in_list_stier,in_list_w3news
rai.it,public broadcaster,NA,FALSE,FALSE,FALSE,TRUE,FALSE
rainews.it,public broadcaster,NA,FALSE,FALSE,FALSE,TRUE,FALSE
raiplay.it,public broadcaster,NA,FALSE,FALSE,FALSE,TRUE,FALSE
raiplayradio.it,public broadcaster,NA,FALSE,FALSE,FALSE,TRUE,FALSE
rambler.ru,digital-born news outlet,ru,TRUE,FALSE,FALSE,FALSE,FALSE
rapefugees.net,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
rbb-online.de,public broadcaster,de,FALSE,FALSE,TRUE,TRUE,FALSE
rbb24.de,public broadcaster,de,TRUE,FALSE,TRUE,FALSE,FALSE
rbb888.de,public broadcaster,de,FALSE,FALSE,TRUE,FALSE,FALSE
realclearpolitics.com,digital-born news outlet,NA,FALSE,FALSE,FALSE,TRUE,FALSE
recklinghaeuser-zeitung.de,legacy press,de,FALSE,FALSE,TRUE,FALSE,FALSE
redstate.com,hyperpartisan news,NA,FALSE,FALSE,FALSE,TRUE,FALSE
refcrime.info,hyperpartisan news,pl,FALSE,FALSE,FALSE,TRUE,FALSE
regio7.cat,legacy press,ca,FALSE,FALSE,FALSE,TRUE,FALSE
regionalheute.de,digital-born news outlet,de,TRUE,FALSE,TRUE,FALSE,FALSE
reitschuster.de,hyperpartisan news,de,FALSE,FALSE,FALSE,TRUE,FALSE
remszeitung.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
report24.news,hyperpartisan news,de,TRUE,FALSE,FALSE,FALSE,FALSE
reporter-24.com,legacy press,NA,FALSE,FALSE,TRUE,FALSE,FALSE
repubblica.it,legacy press,it,FALSE,FALSE,FALSE,TRUE,FALSE
republica.com,digital-born news outlet,es,FALSE,FALSE,FALSE,TRUE,FALSE
republicain-lorrain.fr,legacy press,fr,FALSE,FALSE,FALSE,TRUE,FALSE
republik.ch,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
resistancerepublicaine.eu,hyperpartisan news,NA,FALSE,FALSE,FALSE,TRUE,FALSE
reuters.com,legacy press,NA,FALSE,FALSE,FALSE,TRUE,FALSE
reuters.tv,digital-born news outlet,NA,FALSE,FALSE,FALSE,TRUE,FALSE
revolutionpermanente.fr,hyperpartisan news,fr,FALSE,FALSE,FALSE,TRUE,FALSE
rfi.fr,public broadcaster,fr,TRUE,FALSE,FALSE,FALSE,FALSE
rga.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
rheiderland.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
rhein-zeitung.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
rheinneckarblog.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
rheinpfalz.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
rhoenkanal.de,digital-born news outlet,de,FALSE,FALSE,FALSE,FALSE,FALSE
rhoenundsaalepost.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
rhoenundstreubote.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
ria.ru,public broadcaster,ru,TRUE,FALSE,FALSE,FALSE,FALSE
riffreporter.de,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
rightwingtribune.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
riminitoday.it,legacy press,it,FALSE,FALSE,FALSE,TRUE,FALSE
rinteln-aktuell.de,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
ripostelaique.com,hyperpartisan news,fr,FALSE,FALSE,FALSE,TRUE,FALSE
rnd-news.de,legacy press,de,FALSE,FALSE,TRUE,FALSE,FALSE
rnd.de,legacy press,de,FALSE,FALSE,FALSE,TRUE,FALSE
rnf.de,commercial broadcaster,NA,FALSE,FALSE,FALSE,TRUE,FALSE
rnz.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
rollingstone.de,legacy press,de,FALSE,FALSE,FALSE,TRUE,FALSE
romatoday.it,legacy press,it,FALSE,FALSE,FALSE,TRUE,FALSE
rosenheim24.de,digital-born news outlet,de,FALSE,FALSE,FALSE,TRUE,FALSE
roughlyexplained.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
royanews.tv,digital-born news outlet,ar,TRUE,FALSE,FALSE,FALSE,FALSE
rp-online.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
rpr1.de,commercial broadcaster,de,TRUE,FALSE,FALSE,FALSE,FALSE
rt.com,hyperpartisan news,NA,FALSE,FALSE,FALSE,TRUE,FALSE
rt.ru,hyperpartisan news,NA,TRUE,FALSE,FALSE,FALSE,FALSE
rtbf.be,public broadcaster,fr,FALSE,FALSE,FALSE,TRUE,FALSE
rtde.live,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
rte.ie,public broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
rtl.com,commercial broadcaster,de,TRUE,FALSE,FALSE,FALSE,FALSE
rtl.de,commercial broadcaster,de,FALSE,FALSE,TRUE,TRUE,FALSE
rtl.fr,commercial broadcaster,fr,FALSE,FALSE,FALSE,TRUE,FALSE
rtl.lu,commercial broadcaster,lb,TRUE,FALSE,FALSE,FALSE,FALSE
rtl2.de,commercial broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
rtlnord.de,tabloid newspaper,de,FALSE,FALSE,TRUE,FALSE,FALSE
rtlradio.de,tabloid newspaper,NA,FALSE,FALSE,TRUE,FALSE,FALSE
rts.ch,public broadcaster,fr,TRUE,FALSE,FALSE,FALSE,FALSE
rtve.es,public broadcaster,es,FALSE,FALSE,FALSE,TRUE,FALSE
rubikon.news,hyperpartisan news,NA,FALSE,FALSE,FALSE,TRUE,FALSE
ruhr24.de,digital-born news outlet,de,FALSE,FALSE,FALSE,TRUE,FALSE
ruhrnachrichten.de,legacy press,de,FALSE,FALSE,FALSE,TRUE,TRUE
rundertischdgf.wordpress.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
rundschau-online.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
s chsische.de,legacy press,NA,FALSE,FALSE,FALSE,FALSE,FALSE
saarbruecker-zeitung.de,legacy press,de,FALSE,TRUE,FALSE,TRUE,FALSE
saartext.de,public broadcaster,de,TRUE,FALSE,FALSE,FALSE,FALSE
sabah.com.tr,legacy press,tr,TRUE,FALSE,FALSE,FALSE,FALSE
sachsen-fernsehen.de,commercial broadcaster,NA,TRUE,FALSE,FALSE,FALSE,FALSE
saechsische.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
salon.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
salzgitter-zeitung.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
sat1.de,commercial broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
sauerlandkurier.de,legacy press,de,TRUE,FALSE,FALSE,FALSE,TRUE
sbs.com.au,public broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
schifferstadter-tagblatt.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
schluesselkindblog.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
schwaebische-post.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
schwaebische.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
schwarzwaelder-bote.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
schwarzwaelder-post.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
schweizer-illustrierte.ch,tabloid newspaper,de,TRUE,FALSE,FALSE,FALSE,FALSE
sciencefiles.org,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
seattletimes.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
secoloditalia.it,hyperpartisan news,it,FALSE,FALSE,FALSE,TRUE,FALSE
seidwalkwordpresscom.wordpress.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
serbske-nowiny.de,legacy press,pl,FALSE,FALSE,FALSE,FALSE,TRUE
sezession.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
sfgate.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
shz.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
shz.de/lokales/barmstedter-zeitung,legacy press,de,FALSE,FALSE,FALSE,FALSE,TRUE
shz.de/lokales/flensburger-tageblatt,legacy press,de,FALSE,FALSE,FALSE,FALSE,TRUE
sichtplatz.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
siegener-zeitung.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
signal-online.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
sky.com,commercial broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
sky.it,commercial broadcaster,it,FALSE,FALSE,FALSE,TRUE,FALSE
skytg24news.it,commercial broadcaster,NA,FALSE,FALSE,FALSE,TRUE,FALSE
slate.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
slate.fr,digital-born news outlet,fr,FALSE,FALSE,FALSE,TRUE,FALSE
sn-online.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
sn.at,legacy press,de,FALSE,FALSE,FALSE,TRUE,FALSE
soester-anzeiger.de,legacy press,de,TRUE,TRUE,FALSE,FALSE,TRUE
solinger-tageblatt.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
sonntagsblatt.de,hyperpartisan news,de,TRUE,FALSE,FALSE,FALSE,FALSE
sott.net,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
sozcu.com.tr,hyperpartisan news,tr,TRUE,FALSE,FALSE,FALSE,FALSE
spektrum.de,legacy press,de,TRUE,FALSE,FALSE,FALSE,FALSE
speyer-kurier.de,legacy press,de,TRUE,FALSE,FALSE,FALSE,FALSE
spiegel.de,legacy press,de,FALSE,FALSE,TRUE,TRUE,TRUE
spiegel.tv,commercial broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
spiesser.de,tabloid newspaper,de,TRUE,FALSE,FALSE,FALSE,FALSE
splinternews.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
spoekenkiekerei.wordpress.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
sputniknews.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
sr.de,public broadcaster,de,FALSE,FALSE,TRUE,FALSE,FALSE
srf.ch,public broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
standard.co.uk,tabloid newspaper,en,FALSE,FALSE,FALSE,TRUE,FALSE
startribune.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
steinhoefel.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
stern.de,tabloid newspaper,de,FALSE,FALSE,TRUE,TRUE,TRUE
sterntv.de,commercial broadcaster,de,TRUE,FALSE,FALSE,FALSE,FALSE
stimberg-zeitung.de,legacy press,de,TRUE,FALSE,TRUE,FALSE,FALSE
stimme.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
strettoweb.com,digital-born news outlet,it,FALSE,FALSE,FALSE,TRUE,FALSE
stuttgarter-nachrichten.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
stuttgarter-zeitung.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
sudinfo.be,legacy press,NA,FALSE,FALSE,FALSE,TRUE,FALSE
sudouest.fr,legacy press,fr,FALSE,FALSE,FALSE,TRUE,FALSE
sueddeutsche.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
suedkurier.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,TRUE
suedost-news.de,legacy press,de,FALSE,FALSE,TRUE,FALSE,FALSE
sun-sentinel.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
suntimes.com,tabloid newspaper,en,FALSE,FALSE,FALSE,TRUE,FALSE
svz.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
swp.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
swr.de,public broadcaster,de,FALSE,FALSE,TRUE,TRUE,FALSE
swr3.de,public broadcaster,de,FALSE,FALSE,TRUE,TRUE,FALSE
swrfernsehen.de,public broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
sz-online.de,legacy press,de,FALSE,FALSE,TRUE,TRUE,FALSE
szbz.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
szlz.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
t-online.de,portal,de,FALSE,FALSE,TRUE,FALSE,FALSE
t-online.de/finanzen,portal,NA,NA,NA,NA,NA,NA
t-online.de/nachrichten,portal,NA,NA,NA,NA,NA,NA
t-online.de/region,portal,NA,NA,NA,NA,NA,NA
t-online.de/tv/news,portal,NA,NA,NA,NA,NA,NA
tag24.de,digital-born news outlet,de,FALSE,TRUE,TRUE,TRUE,FALSE
tagblatt.de,legacy press,de,TRUE,TRUE,TRUE,FALSE,FALSE
tageblatt.de,legacy press,de,FALSE,TRUE,FALSE,TRUE,TRUE
tagesanzeiger.ch,legacy press,de,TRUE,FALSE,FALSE,FALSE,FALSE
tagesereignis.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
tagesschau.de,public broadcaster,de,FALSE,FALSE,TRUE,TRUE,FALSE
tagesspiegel.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
tah.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
tarnkappe.info,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
tass.com,public broadcaster,no,TRUE,FALSE,FALSE,FALSE,FALSE
tass.ru,public broadcaster,ru,TRUE,FALSE,FALSE,FALSE,FALSE
taz.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
teckbote.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
telecinco.es,commercial broadcaster,es,FALSE,FALSE,FALSE,TRUE,FALSE
telegraaf.nl,legacy press,nl,TRUE,FALSE,FALSE,FALSE,FALSE
telegraph.co.uk,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
telemundo.com,commercial broadcaster,es,FALSE,FALSE,FALSE,TRUE,FALSE
tempi.it,digital-born news outlet,it,FALSE,FALSE,FALSE,TRUE,FALSE
teneriffa-news.com,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
terminegegenmerkel.wordpress.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
termometropolitico.it,digital-born news outlet,it,FALSE,FALSE,FALSE,TRUE,FALSE
terra-kurrier.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
tf1.fr,commercial broadcaster,fr,FALSE,FALSE,FALSE,TRUE,FALSE
tgcom24.it,commercial broadcaster,it,FALSE,FALSE,FALSE,TRUE,FALSE
theatlantic.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
theblaze.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
theconversation.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
thedailybeast.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
thedailyfranz.at,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
theepochtimes.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
theeuropean.de,legacy press,de,FALSE,FALSE,TRUE,FALSE,FALSE
thefederalist.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
thegatewaypundit.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
theguardian.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
thehill.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
theperspective.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
thepioneer.de,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
thesun.co.uk,tabloid newspaper,en,FALSE,FALSE,FALSE,TRUE,FALSE
thetelegraphandargus.co.uk,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
thetimes.co.uk,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
thueringen24.de,digital-born news outlet,de,TRUE,FALSE,TRUE,FALSE,FALSE
thueringer-allgemeine.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
tichyseinblick.de,hyperpartisan news,de,FALSE,FALSE,FALSE,TRUE,FALSE
time.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
timesofisrael.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
tip-berlin.de,legacy press,de,FALSE,FALSE,FALSE,FALSE,TRUE
tirolerin.at,tabloid newspaper,de,TRUE,FALSE,FALSE,FALSE,FALSE
titanic-magazin.de,digital-born news outlet,de,FALSE,FALSE,FALSE,TRUE,FALSE
tlz.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
torgauerzeitung.com,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
torinotoday.it,legacy press,it,FALSE,FALSE,FALSE,TRUE,FALSE
traunsteiner-tagblatt.de,legacy press,de,TRUE,TRUE,FALSE,FALSE,FALSE
trevisotoday.it,legacy press,it,FALSE,FALSE,FALSE,TRUE,FALSE
trinitymirror-news.co.uk,tabloid newspaper,NA,FALSE,FALSE,FALSE,TRUE,FALSE
trtdeutsch.com,public broadcaster,de,TRUE,FALSE,FALSE,FALSE,FALSE
trthaber.com,public broadcaster,tr,TRUE,FALSE,FALSE,FALSE,FALSE
truth24.net,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
tuerkismagazin.com,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
turkiyegazetesi.com.tr,legacy press,tr,TRUE,FALSE,FALSE,FALSE,FALSE
tv-mittelrhein.de,commercial broadcaster,de,TRUE,FALSE,FALSE,FALSE,FALSE
tv5monde.com,public broadcaster,NA,FALSE,FALSE,FALSE,TRUE,FALSE
tvo.de,commercial broadcaster,de,FALSE,FALSE,FALSE,FALSE,FALSE
tz-online.de,tabloid newspaper,de,FALSE,FALSE,FALSE,TRUE,FALSE
tz.de,tabloid newspaper,de,FALSE,TRUE,TRUE,TRUE,FALSE
udinetoday.it,legacy press,it,FALSE,FALSE,FALSE,TRUE,FALSE
uebermedien.de,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
ukrinform.de,public broadcaster,de,TRUE,FALSE,FALSE,FALSE,FALSE
uktv.co.uk,public broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
uncut-news.ch,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
uncutnews.ch,hyperpartisan news,de,TRUE,FALSE,FALSE,FALSE,FALSE
unian.net,digital-born news outlet,ru,TRUE,FALSE,FALSE,FALSE,FALSE
unser-mitteleuropa.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
unz.de,legacy press,NA,FALSE,TRUE,FALSE,FALSE,FALSE
unzensuriert.at,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
unzensuriert.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
uol.com.br,digital-born news outlet,pt,FALSE,FALSE,FALSE,TRUE,FALSE
upday.com,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
usatoday.com,tabloid newspaper,en,FALSE,FALSE,FALSE,TRUE,FALSE
usinger-anzeiger.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
usnews.com,legacy press,NA,FALSE,FALSE,FALSE,TRUE,FALSE
valenciaplaza.com,digital-born news outlet,es,FALSE,FALSE,FALSE,TRUE,FALSE
valeursactuelles.com,legacy press,fr,FALSE,FALSE,FALSE,TRUE,FALSE
vaticannews.va,digital-born news outlet,af,TRUE,FALSE,FALSE,FALSE,FALSE
vdi-nachrichten.com,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
ventidicronaca.it,digital-born news outlet,it,TRUE,FALSE,FALSE,FALSE,FALSE
vera-lengsfeld.de,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
verlag-dreisbach.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
verlagshaus-jaumann.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
vice.com,digital-born news outlet,de,FALSE,FALSE,FALSE,TRUE,FALSE
vilaweb.cat,digital-born news outlet,ca,FALSE,FALSE,FALSE,TRUE,FALSE
vinnews.com,hyperpartisan news,NA,TRUE,FALSE,FALSE,FALSE,FALSE
vkz.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
voanews.com,public broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
vogtland-anzeiger.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
volksfreund.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
volksstimme.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
volksverpetzer.de,hyperpartisan news,de,FALSE,FALSE,FALSE,TRUE,FALSE
vorsprung-online.de,legacy press,de,FALSE,FALSE,TRUE,FALSE,FALSE
vox.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
vox.de,commercial broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
voxnews.info,hyperpartisan news,it,FALSE,FALSE,FALSE,TRUE,FALSE
vozpopuli.com,digital-born news outlet,es,FALSE,FALSE,FALSE,TRUE,FALSE
vunv1863.wordpress.com,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
wa.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
waddische.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
wahrheitspresse.xyz,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
waltroper-zeitung.de,legacy press,de,FALSE,FALSE,TRUE,FALSE,FALSE
washingtonexaminer.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
washingtonpost.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
washingtonpress.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
washingtontimes.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
wasserburg24.de,digital-born news outlet,de,FALSE,FALSE,FALSE,FALSE,FALSE
wasserburger-stimme.de,tabloid newspaper,de,TRUE,FALSE,FALSE,FALSE,FALSE
watergate.tv,hyperpartisan news,NA,FALSE,FALSE,FALSE,TRUE,FALSE
watson.ch,digital-born news outlet,de,FALSE,FALSE,FALSE,TRUE,FALSE
watson.de,digital-born news outlet,de,FALSE,FALSE,TRUE,TRUE,FALSE
waz-online.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
waz.de,legacy press,de,FALSE,FALSE,TRUE,TRUE,FALSE
wdr.de,public broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
wdr2.de,public broadcaster,de,FALSE,FALSE,FALSE,TRUE,FALSE
weau.com,commercial broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
web.de/magazine,portal,NA,NA,NA,NA,NA,NA
web.de/magazine/panorama,portal,NA,NA,NA,NA,NA,NA
web.de/magazine/politik,portal,NA,NA,NA,NA,NA,NA
welt.de,legacy press,de,FALSE,TRUE,TRUE,TRUE,FALSE
weltwoche.ch,legacy press,de,TRUE,FALSE,FALSE,FALSE,FALSE
werra-rundschau.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
weser-kurier.de,legacy press,de,TRUE,TRUE,TRUE,FALSE,TRUE
westallgaeuer-zeitung.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
westernjournal.com,hyperpartisan news,en,FALSE,FALSE,FALSE,TRUE,FALSE
westfalen-blatt.de,legacy press,de,TRUE,TRUE,TRUE,FALSE,FALSE
wetterauer-zeitung.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
wiesbadener-kurier.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
wiesbadener-tagblatt.de,legacy press,NA,FALSE,FALSE,TRUE,FALSE,FALSE
winsener-anzeiger.info,legacy press,NA,FALSE,TRUE,FALSE,FALSE,FALSE
wired.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
wired.it,digital-born news outlet,it,FALSE,FALSE,FALSE,TRUE,FALSE
wirsindeins.org,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
wissensmanufaktur.net,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
wiwo.de,legacy press,de,FALSE,FALSE,TRUE,TRUE,TRUE
wlz-online.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,TRUE
wn.de,legacy press,de,TRUE,TRUE,TRUE,FALSE,TRUE
wnoz.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
wochenanzeiger.de,tabloid newspaper,de,TRUE,FALSE,FALSE,FALSE,FALSE
wochenblatt-dlv.de,legacy press,de,TRUE,FALSE,FALSE,FALSE,FALSE
wochenblatt-news.de,legacy press,de,TRUE,FALSE,FALSE,FALSE,FALSE
wochenblatt-reporter.de,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
wochenblatt.com,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
wochenblatt.de,tabloid newspaper,de,TRUE,FALSE,TRUE,FALSE,FALSE
wochenblatt.net,legacy press,de,FALSE,FALSE,TRUE,FALSE,FALSE
wochenblick.at,hyperpartisan news,de,FALSE,FALSE,FALSE,FALSE,FALSE
wochenendspiegel.de,tabloid newspaper,de,TRUE,FALSE,FALSE,FALSE,FALSE
wochenspiegellive.de,legacy press,de,TRUE,FALSE,FALSE,FALSE,FALSE
wochenspiegelonline.de,legacy press,NA,FALSE,FALSE,TRUE,FALSE,FALSE
wolfenbuetteler-zeitung.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
wolfsburger-nachrichten.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
worldisraelnews.com,hyperpartisan news,NA,TRUE,FALSE,FALSE,FALSE,FALSE
worldjusticenews.com,digital-born news outlet,en,FALSE,FALSE,FALSE,TRUE,FALSE
wormser-zeitung.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
wp.de,legacy press,de,TRUE,TRUE,TRUE,FALSE,FALSE
wp.pl,tabloid newspaper,pl,TRUE,FALSE,FALSE,FALSE,FALSE
wpxi.com,commercial broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
wr.de,legacy press,de,FALSE,TRUE,TRUE,FALSE,FALSE
wsbtv.com,commercial broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
wsj.com,legacy press,en,FALSE,FALSE,FALSE,TRUE,FALSE
wuppertaler-rundschau.de,tabloid newspaper,de,TRUE,FALSE,FALSE,FALSE,FALSE
ww-kurier.de,digital-born news outlet,de,TRUE,FALSE,FALSE,FALSE,FALSE
www1.wdr.de,public broadcaster,de,FALSE,FALSE,TRUE,FALSE,FALSE
wxyz.com,commercial broadcaster,en,FALSE,FALSE,FALSE,TRUE,FALSE
wz-net.de,legacy press,de,FALSE,TRUE,FALSE,FALSE,FALSE
wz.de,legacy press,de,TRUE,TRUE,TRUE,FALSE,TRUE
